Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Total,Spread
2022,BRK,32,2021-12-27,0,LAC,W,124,108,50,88,0.568,13,34,0.382,11,16,0.688,7,47,31,7,8,15,25,37,97,0.381,14,37,0.378,20,27,0.741,17,45,25,7,4,12,17,232,16
2022,BRK,33,2021-12-30,1,PHI,L,102,110,37,81,0.457,7,27,0.259,21,27,0.778,12,52,21,4,9,18,22,42,100,0.42,13,32,0.406,13,20,0.65,14,43,22,10,4,8,20,212,-8
2022,BRK,34,2022-01-01,1,LAC,L,116,120,42,97,0.433,11,33,0.333,21,25,0.84,17,57,26,9,2,15,20,42,86,0.488,14,36,0.389,22,31,0.71,7,40,23,7,6,11,19,236,-4
2022,BRK,35,2022-01-03,1,MEM,L,104,118,37,82,0.451,9,31,0.29,21,26,0.808,8,33,28,10,10,13,20,48,102,0.471,10,35,0.286,12,21,0.571,23,61,24,11,5,13,21,222,-14
2022,BRK,36,2022-01-05,0,IND,W,129,121,49,86,0.57,5,21,0.238,26,29,0.897,9,38,28,13,4,12,20,41,82,0.5,13,39,0.333,26,28,0.929,7,33,26,3,5,17,19,250,8
2022,BRK,37,2022-01-07,1,MIL,L,109,121,42,92,0.457,6,27,0.222,19,20,0.95,14,49,23,8,5,11,16,44,96,0.458,16,45,0.356,17,21,0.81,13,45,21,6,3,11,20,230,-12
2022,BRK,38,2022-01-09,1,SAS,W,121,119,47,98,0.48,8,28,0.286,19,22,0.864,13,55,26,8,8,22,18,46,107,0.43,13,32,0.406,14,18,0.778,12,44,33,12,8,15,19,240,2
2022,BRK,39,2022-01-10,0,POR,L,108,114,42,91,0.462,12,32,0.375,12,15,0.8,12,42,23,9,6,15,22,40,86,0.465,15,38,0.395,19,26,0.731,11,47,23,8,9,15,17,222,-6
2022,BRK,40,2022-01-12,0,CHI,W,138,112,49,87,0.563,17,32,0.531,23,28,0.821,7,41,35,11,4,10,21,38,81,0.469,11,30,0.367,25,31,0.806,10,35,22,5,6,17,20,250,26
2022,BRK,41,2022-01-13,1,OKC,L,109,130,41,98,0.418,7,32,0.219,20,22,0.909,21,50,16,7,11,12,19,47,91,0.516,20,45,0.444,16,18,0.889,9,38,32,8,7,11,19,239,-21
2022,BRK,42,2022-01-15,1,NOP,W,120,105,46,84,0.548,12,27,0.444,16,17,0.941,9,44,30,5,5,16,21,40,87,0.46,9,31,0.29,16,24,0.667,12,35,27,9,3,12,18,225,15
2022,BRK,43,2022-01-17,0,CLE,L,107,114,41,83,0.494,12,30,0.4,13,18,0.722,8,35,27,11,4,14,22,42,81,0.519,11,32,0.344,19,21,0.905,8,40,26,7,3,16,14,221,-7
2022,BRK,44,2022-01-19,0,WAS,W,119,118,47,89,0.528,8,25,0.32,17,20,0.85,7,36,23,5,4,15,25,41,86,0.477,10,29,0.345,26,32,0.813,13,40,23,6,8,13,19,237,1
2022,BRK,45,2022-01-21,0,SAS,W,117,102,48,100,0.48,9,25,0.36,12,12,1.0,12,53,24,3,5,8,17,37,95,0.389,8,29,0.276,20,24,0.833,16,49,24,3,7,6,13,219,15
2022,BRK,46,2022-01-23,0,MIN,L,125,136,48,95,0.505,15,38,0.395,14,15,0.933,16,48,27,4,1,19,29,48,92,0.522,14,32,0.438,26,31,0.839,10,37,24,11,7,9,17,261,-11
2022,BRK,47,2022-01-25,1,LAL,L,96,106,37,88,0.42,7,27,0.259,15,22,0.682,18,54,20,5,2,19,12,42,89,0.472,12,38,0.316,10,10,1.0,5,33,23,12,9,10,19,202,-10
2022,BRK,48,2022-01-26,1,DEN,L,118,124,43,88,0.489,12,29,0.414,20,26,0.769,6,38,26,6,3,12,25,42,89,0.472,15,36,0.417,25,27,0.926,12,48,27,8,2,13,21,242,-6
2022,BRK,49,2022-01-29,0,GSW,L,106,110,39,98,0.398,11,28,0.393,17,21,0.81,18,52,21,7,10,11,15,40,98,0.408,14,45,0.311,16,18,0.889,16,55,24,8,8,12,23,216,-4
2022,BRK,50,2022-02-01,0,PHO,L,111,121,40,81,0.494,16,40,0.4,15,21,0.714,6,33,25,7,1,12,27,42,76,0.553,11,31,0.355,26,31,0.839,7,37,26,8,4,16,19,232,-10
2022,BRK,51,2022-02-02,0,SAC,L,101,112,41,84,0.488,8,25,0.32,11,14,0.786,10,40,22,7,12,13,16,41,93,0.441,14,42,0.333,16,18,0.889,15,48,23,8,7,14,15,213,-11
2022,BRK,52,2022-02-04,0,UTA,L,102,125,41,99,0.414,12,34,0.353,8,11,0.727,16,42,25,10,2,10,12,48,85,0.565,17,38,0.447,12,14,0.857,9,50,33,7,5,18,16,227,-23
2022,BRK,53,2022-02-06,0,DEN,L,104,124,36,87,0.414,16,41,0.39,16,22,0.727,8,36,24,8,9,10,19,49,94,0.521,10,32,0.313,16,21,0.762,11,55,37,7,2,11,20,228,-20
2022,BRK,54,2022-02-08,1,BOS,L,91,126,38,99,0.384,10,36,0.278,5,13,0.385,15,40,22,6,4,14,18,50,91,0.549,14,40,0.35,12,16,0.75,11,52,32,6,8,14,14,217,-35
2022,BRK,55,2022-02-10,0,WAS,L,112,113,39,84,0.464,10,29,0.345,24,28,0.857,12,42,19,6,3,10,21,43,85,0.506,11,31,0.355,16,18,0.889,10,41,29,7,5,12,23,225,-1
2022,BRK,56,2022-02-12,0,MIA,L,111,115,42,93,0.452,12,40,0.3,15,22,0.682,9,41,16,12,2,8,27,41,82,0.5,10,29,0.345,23,29,0.793,10,52,20,6,1,15,21,226,-4
2022,BRK,57,2022-02-14,1,SAC,W,109,85,43,84,0.512,9,26,0.346,14,15,0.933,6,49,25,7,5,18,22,31,90,0.344,9,35,0.257,14,18,0.778,11,43,12,8,4,18,17,194,24
2022,BRK,58,2022-02-16,0,NYK,W,111,106,43,98,0.439,11,34,0.324,14,23,0.609,16,51,21,5,1,9,16,37,85,0.435,16,43,0.372,16,18,0.889,10,44,22,7,9,10,17,217,5
2022,BRK,59,2022-02-17,1,WAS,L,103,117,36,89,0.404,14,38,0.368,17,24,0.708,15,42,19,6,5,16,20,46,83,0.554,12,24,0.5,13,16,0.813,8,38,26,10,7,16,21,220,-14
2022,BRK,60,2022-02-24,1,BOS,L,106,129,39,94,0.415,7,29,0.241,21,28,0.75,8,38,25,8,4,11,16,46,85,0.541,17,42,0.405,20,27,0.741,8,48,28,9,3,14,20,235,-23
2022,BRK,61,2022-02-26,0,MIL,W,126,123,44,92,0.478,13,34,0.382,25,33,0.758,12,40,24,7,5,9,24,41,78,0.526,16,38,0.421,25,38,0.658,4,43,24,4,0,15,26,249,3
2022,BRK,62,2022-02-28,1,TOR,L,97,133,33,86,0.384,12,35,0.343,19,24,0.792,14,45,23,4,5,23,20,51,99,0.515,18,38,0.474,13,22,0.591,16,47,35,17,5,13,20,230,-36
2022,BRK,63,2022-03-01,0,TOR,L,108,109,42,84,0.5,10,25,0.4,14,19,0.737,7,37,21,3,5,12,21,41,90,0.456,7,23,0.304,20,23,0.87,16,48,27,5,2,13,19,217,-1
2022,BRK,64,2022-03-03,1,MIA,L,107,113,39,83,0.47,12,31,0.387,17,22,0.773,7,30,24,5,5,13,24,40,77,0.519,10,30,0.333,23,28,0.821,5,35,27,8,6,15,22,220,-6
2022,BRK,65,2022-03-06,0,BOS,L,120,126,45,89,0.506,12,27,0.444,18,20,0.9,12,45,24,6,4,16,26,40,83,0.482,17,36,0.472,29,38,0.763,10,37,25,9,7,10,19,246,-6
2022,BRK,66,2022-03-08,0,CHO,W,132,121,46,82,0.561,18,35,0.514,22,29,0.759,6,38,33,8,4,16,20,45,92,0.489,13,41,0.317,18,22,0.818,10,41,26,12,3,15,24,253,11
2022,BRK,67,2022-03-10,0,PHI,W,129,100,51,91,0.56,18,40,0.45,9,17,0.529,10,45,29,13,15,12,22,30,93,0.323,14,36,0.389,26,30,0.867,17,50,19,5,5,20,19,229,29
2022,BRK,68,2022-03-13,1,NYK,W,110,107,44,89,0.494,6,29,0.207,16,22,0.727,12,39,30,11,3,14,19,39,83,0.47,11,29,0.379,18,21,0.857,11,40,27,8,5,17,21,217,3
2022,BRK,69,2022-03-15,0,ORL,W,150,108,53,88,0.602,16,27,0.593,28,34,0.824,7,48,35,9,4,13,23,36,95,0.379,15,41,0.366,21,27,0.778,11,37,25,2,4,12,25,258,42
2022,BRK,70,2022-03-16,1,DAL,L,111,113,45,91,0.495,9,26,0.346,12,15,0.8,19,45,28,2,2,11,21,41,83,0.494,12,34,0.353,19,19,1.0,9,37,21,5,2,11,17,224,-2
2022,BRK,71,2022-03-18,1,POR,W,128,123,45,77,0.584,10,25,0.4,28,33,0.848,13,45,24,7,4,21,22,48,96,0.5,13,35,0.371,14,24,0.583,17,37,29,14,4,14,26,251,5
2022,BRK,72,2022-03-21,1,UTA,W,114,106,45,83,0.542,11,30,0.367,13,15,0.867,7,41,31,5,4,14,19,37,83,0.446,14,39,0.359,18,22,0.818,11,37,18,8,7,14,16,220,8
2022,BRK,73,2022-03-23,0,MEM,L,120,132,43,87,0.494,9,25,0.36,25,27,0.926,10,39,18,6,10,14,20,47,101,0.465,19,38,0.5,19,22,0.864,16,46,28,8,7,13,22,252,-12
2022,BRK,74,2022-03-26,0,MIA,W,110,95,39,83,0.47,11,33,0.333,21,26,0.808,11,40,26,15,5,17,22,33,75,0.44,10,34,0.294,19,26,0.731,6,39,20,7,5,24,23,205,15
2022,BRK,75,2022-03-27,1,CHO,L,110,119,43,97,0.443,7,34,0.206,17,26,0.654,14,50,30,9,11,11,20,42,98,0.429,17,32,0.531,18,23,0.783,17,53,26,6,2,12,22,229,-9
2022,BRK,76,2022-03-29,1,DET,W,130,123,42,76,0.553,15,28,0.536,31,34,0.912,8,41,24,9,6,19,19,48,99,0.485,16,38,0.421,11,13,0.846,16,39,28,11,4,14,25,253,7
2022,BRK,77,2022-03-31,1,MIL,L,119,120,45,97,0.464,18,37,0.486,11,16,0.688,5,41,31,12,7,16,25,40,89,0.449,12,41,0.293,28,34,0.824,11,57,17,12,3,23,14,239,-1
2022,BRK,78,2022-04-02,0,ATL,L,115,122,42,99,0.424,17,37,0.459,14,19,0.737,10,52,17,5,3,13,29,36,86,0.419,13,41,0.317,37,49,0.755,10,54,18,10,4,7,18,237,-7
2022,BRK,79,2022-04-05,1,HOU,W,118,105,39,86,0.453,15,37,0.405,25,27,0.926,12,52,22,6,9,17,23,40,99,0.404,11,43,0.256,14,25,0.56,18,48,18,8,6,11,20,223,13
2022,BRK,80,2022-04-06,0,NYK,W,110,98,41,93,0.441,14,41,0.341,14,18,0.778,13,49,28,7,6,14,26,32,83,0.386,13,38,0.342,21,36,0.583,10,42,22,4,7,11,19,208,12
2022,BRK,81,2022-04-08,1,CLE,W,118,107,43,92,0.467,12,32,0.375,20,21,0.952,13,45,30,5,8,11,20,40,82,0.488,8,27,0.296,19,24,0.792,10,31,19,4,4,9,20,225,11
2022,BRK,82,2022-04-10,1,IND,W,134,126,52,81,0.642,8,22,0.364,22,25,0.88,8,50,30,5,6,21,16,47,104,0.452,19,46,0.413,13,19,0.684,11,30,32,16,1,7,23,260,8
2022,CHO,1,2021-10-20,1,IND,W,123,122,46,107,0.43,13,31,0.419,18,27,0.667,12,46,29,9,5,8,21,42,90,0.467,17,47,0.362,21,24,0.875,8,51,29,2,10,17,24,245,1
2022,CHO,2,2021-10-22,0,CLE,W,123,112,48,91,0.527,13,32,0.406,14,17,0.824,11,46,32,13,1,18,16,43,84,0.512,9,31,0.29,17,20,0.85,7,36,26,9,3,19,15,235,11
2022,CHO,3,2021-10-24,0,BRK,W,111,95,43,94,0.457,10,30,0.333,15,19,0.789,10,48,26,10,5,12,17,38,87,0.437,9,35,0.257,10,12,0.833,9,44,18,10,8,17,19,206,16
2022,CHO,4,2021-10-25,1,BOS,L,129,140,46,103,0.447,19,44,0.432,18,28,0.643,14,52,26,4,6,14,25,50,101,0.495,19,50,0.38,21,25,0.84,11,53,33,8,9,12,23,269,-11
2022,CHO,5,2021-10-27,0,ORL,W,120,111,43,83,0.518,14,30,0.467,20,24,0.833,10,40,22,14,4,17,14,43,88,0.489,15,40,0.375,10,13,0.769,8,33,22,6,2,19,21,231,9
2022,CHO,6,2021-10-29,0,MIA,L,99,114,35,90,0.389,13,37,0.351,16,22,0.727,11,37,21,8,6,11,17,43,91,0.473,9,35,0.257,19,19,1.0,16,60,23,6,3,18,20,213,-15
2022,CHO,7,2021-10-31,1,POR,W,125,113,46,89,0.517,20,42,0.476,13,21,0.619,10,44,36,4,6,9,18,43,97,0.443,17,54,0.315,10,11,0.909,15,47,30,4,5,12,18,238,12
2022,CHO,8,2021-11-01,1,CLE,L,110,113,42,101,0.416,15,39,0.385,11,15,0.733,20,46,27,12,12,17,23,39,90,0.433,9,28,0.321,26,38,0.684,17,49,21,12,7,16,14,223,-3
2022,CHO,9,2021-11-03,0,GSW,L,92,114,34,91,0.374,10,36,0.278,14,19,0.737,9,49,18,10,2,16,14,42,86,0.488,18,45,0.4,12,18,0.667,7,53,33,14,4,17,17,206,-22
2022,CHO,10,2021-11-05,0,SAC,L,110,140,43,92,0.467,11,35,0.314,13,21,0.619,7,28,29,8,5,10,19,48,87,0.552,22,44,0.5,22,26,0.846,13,56,29,5,1,18,21,250,-30
2022,CHO,11,2021-11-07,0,LAC,L,106,120,41,101,0.406,10,33,0.303,14,18,0.778,12,44,20,13,2,13,21,41,86,0.477,18,48,0.375,20,21,0.952,7,50,24,8,5,20,16,226,-14
2022,CHO,12,2021-11-08,0,LAL,L,123,126,43,99,0.434,14,42,0.333,23,28,0.821,14,55,23,5,3,18,23,44,91,0.484,13,32,0.406,25,35,0.714,8,51,30,11,8,15,23,249,-3
2022,CHO,13,2021-11-10,0,MEM,W,118,108,41,90,0.456,15,36,0.417,21,24,0.875,9,49,32,13,7,17,16,45,107,0.421,9,38,0.237,9,15,0.6,20,57,27,14,8,16,18,226,10
2022,CHO,14,2021-11-12,1,NYK,W,104,96,39,90,0.433,10,36,0.278,16,24,0.667,12,49,25,10,5,14,18,36,93,0.387,13,35,0.371,11,18,0.611,14,51,17,8,5,19,22,200,8
2022,CHO,15,2021-11-14,1,GSW,W,106,102,42,88,0.477,14,36,0.389,8,12,0.667,4,39,23,10,2,13,21,38,90,0.422,9,39,0.231,17,25,0.68,11,49,31,8,7,15,17,208,4
2022,CHO,16,2021-11-17,1,WAS,W,97,87,42,96,0.438,10,32,0.313,3,6,0.5,16,59,30,6,8,11,16,33,90,0.367,8,42,0.19,13,16,0.813,11,48,23,7,5,11,12,184,10
2022,CHO,17,2021-11-19,1,IND,W,121,118,44,81,0.543,12,31,0.387,21,28,0.75,6,45,28,8,7,17,26,41,88,0.466,11,36,0.306,25,32,0.781,8,38,19,10,6,10,24,239,3
2022,CHO,18,2021-11-20,0,ATL,L,105,115,43,102,0.422,10,40,0.25,9,15,0.6,20,51,26,6,2,10,22,43,82,0.524,12,34,0.353,17,21,0.81,8,46,24,6,6,12,22,220,-10
2022,CHO,19,2021-11-22,0,WAS,W,109,103,40,91,0.44,15,31,0.484,14,24,0.583,6,36,21,11,4,10,22,36,94,0.383,9,37,0.243,22,27,0.815,20,65,23,6,6,18,20,212,6
2022,CHO,20,2021-11-24,0,ORL,W,106,99,39,93,0.419,12,40,0.3,16,21,0.762,12,49,26,11,11,10,16,38,93,0.409,15,42,0.357,8,10,0.8,10,51,23,5,1,15,19,205,7
2022,CHO,21,2021-11-26,1,MIN,W,133,115,49,88,0.557,23,40,0.575,12,15,0.8,7,44,32,5,7,16,21,45,100,0.45,11,35,0.314,14,19,0.737,15,45,24,8,6,12,20,248,18
2022,CHO,22,2021-11-27,0,HOU,L,143,146,48,103,0.466,20,50,0.4,27,30,0.9,16,39,31,10,5,11,23,51,95,0.537,23,49,0.469,21,31,0.677,10,41,36,5,4,15,25,289,-3
2022,CHO,23,2021-11-29,0,CHI,L,119,133,42,88,0.477,18,39,0.462,17,21,0.81,5,34,23,7,9,9,14,53,89,0.596,14,30,0.467,13,19,0.684,5,41,35,3,5,11,19,252,-14
2022,CHO,24,2021-12-01,0,MIL,L,125,127,43,87,0.494,21,51,0.412,18,21,0.857,3,36,30,8,9,17,21,46,94,0.489,14,36,0.389,21,26,0.808,9,45,29,10,1,13,20,252,-2
2022,CHO,25,2021-12-05,0,ATL,W,130,127,46,86,0.535,17,37,0.459,21,28,0.75,7,39,21,9,3,6,18,48,93,0.516,17,37,0.459,14,18,0.778,10,45,29,4,3,11,19,257,3
2022,CHO,26,2021-12-06,1,PHI,L,124,127,48,107,0.449,16,46,0.348,12,17,0.706,13,42,31,6,6,8,18,46,87,0.529,15,36,0.417,20,27,0.741,8,49,28,6,9,15,19,251,-3
2022,CHO,27,2021-12-08,1,PHI,L,106,110,39,80,0.488,10,29,0.345,18,21,0.857,8,35,22,7,4,19,24,36,75,0.48,13,34,0.382,25,30,0.833,8,36,23,6,4,17,21,216,-4
2022,CHO,28,2021-12-10,1,SAC,W,124,123,48,87,0.552,14,35,0.4,14,20,0.7,11,39,29,9,8,16,20,48,101,0.475,14,41,0.341,13,17,0.765,20,48,22,11,4,14,20,247,1
2022,CHO,29,2021-12-13,0,DAL,L,96,120,34,86,0.395,13,37,0.351,15,24,0.625,18,38,22,8,2,10,18,43,83,0.518,19,41,0.463,15,17,0.882,14,50,28,4,8,13,19,216,-24
2022,CHO,30,2021-12-15,0,SAS,W,131,115,51,86,0.593,18,34,0.529,11,16,0.688,9,48,34,3,4,13,16,39,90,0.433,12,37,0.324,25,25,1.0,11,38,27,5,3,8,14,246,16
2022,CHO,31,2021-12-17,0,POR,L,116,125,44,92,0.478,13,37,0.351,15,18,0.833,10,38,29,8,4,13,19,44,85,0.518,21,47,0.447,16,18,0.889,7,41,27,7,6,17,20,241,-9
2022,CHO,32,2021-12-19,0,PHO,L,106,137,36,100,0.36,10,45,0.222,24,28,0.857,13,43,26,12,6,9,12,54,95,0.568,20,41,0.488,9,13,0.692,10,57,35,5,8,18,21,243,-31
2022,CHO,33,2021-12-20,0,UTA,L,102,112,39,101,0.386,15,43,0.349,9,9,1.0,11,51,27,7,4,13,25,34,96,0.354,16,53,0.302,28,37,0.757,22,68,21,4,6,17,14,214,-10
2022,CHO,34,2021-12-23,0,DEN,W,115,107,39,94,0.415,16,47,0.34,21,24,0.875,12,50,28,10,8,11,21,40,96,0.417,14,40,0.35,13,17,0.765,10,54,23,7,2,15,22,222,8
2022,CHO,35,2021-12-27,1,HOU,W,123,99,47,88,0.534,18,41,0.439,11,14,0.786,7,39,33,13,4,16,18,36,87,0.414,15,46,0.326,12,18,0.667,13,44,20,9,3,21,15,222,24
2022,CHO,36,2021-12-29,0,IND,W,116,108,44,85,0.518,9,26,0.346,19,32,0.594,8,48,27,12,5,14,20,36,86,0.419,17,45,0.378,19,29,0.655,10,45,25,8,6,18,20,224,8
2022,CHO,37,2022-01-02,1,PHO,L,99,133,39,85,0.459,9,35,0.257,12,21,0.571,5,34,27,10,9,18,15,52,103,0.505,17,41,0.415,12,12,1.0,14,53,36,15,4,17,21,232,-34
2022,CHO,38,2022-01-03,0,WAS,L,121,124,50,104,0.481,14,38,0.368,7,13,0.538,13,45,28,14,5,9,22,40,87,0.46,16,38,0.421,28,31,0.903,10,51,26,5,4,15,12,245,-3
2022,CHO,39,2022-01-05,1,DET,W,140,111,48,81,0.593,24,42,0.571,20,29,0.69,8,49,39,6,3,17,21,43,92,0.467,14,42,0.333,11,20,0.55,9,36,26,12,3,13,21,251,29
2022,CHO,40,2022-01-08,1,MIL,W,114,106,44,99,0.444,16,48,0.333,10,17,0.588,13,49,29,10,3,11,25,35,90,0.389,12,37,0.324,24,26,0.923,14,53,21,6,4,15,20,220,8
2022,CHO,41,2022-01-10,1,MIL,W,103,99,38,96,0.396,13,44,0.295,14,16,0.875,13,48,23,12,3,14,16,37,84,0.44,13,43,0.302,12,16,0.75,7,48,25,7,2,20,17,202,4
2022,CHO,42,2022-01-12,0,PHI,W,109,98,46,89,0.517,10,34,0.294,7,8,0.875,7,42,29,9,3,12,21,34,73,0.466,12,30,0.4,18,28,0.643,3,33,18,3,3,17,13,207,11
2022,CHO,43,2022-01-14,1,ORL,L,109,116,40,97,0.412,12,42,0.286,17,21,0.81,11,44,28,9,5,17,20,45,87,0.517,15,45,0.333,11,15,0.733,4,43,32,9,4,20,18,225,-7
2022,CHO,44,2022-01-17,0,NYK,W,97,87,36,86,0.419,14,39,0.359,11,17,0.647,6,39,23,6,2,7,14,32,80,0.4,12,34,0.353,11,21,0.524,14,53,22,7,4,15,19,184,10
2022,CHO,45,2022-01-19,0,BOS,W,111,102,42,86,0.488,16,39,0.41,11,15,0.733,11,47,27,6,6,17,17,39,90,0.433,14,46,0.304,10,13,0.769,8,38,27,8,3,14,20,213,9
2022,CHO,46,2022-01-21,1,OKC,W,121,98,45,99,0.455,17,49,0.347,14,20,0.7,16,62,34,8,5,12,18,37,98,0.378,12,44,0.273,12,15,0.8,15,52,20,6,2,12,21,219,23
2022,CHO,47,2022-01-23,1,ATL,L,91,113,34,87,0.391,4,36,0.111,19,27,0.704,11,54,23,6,6,16,24,40,88,0.455,15,39,0.385,18,24,0.75,7,45,25,12,6,10,22,204,-22
2022,CHO,48,2022-01-25,0,TOR,L,113,125,40,82,0.488,10,31,0.323,23,32,0.719,9,37,25,7,2,12,20,43,82,0.524,16,34,0.471,23,29,0.793,7,42,27,6,7,17,22,238,-12
2022,CHO,49,2022-01-26,0,IND,W,158,126,54,93,0.581,24,45,0.533,26,33,0.788,8,36,37,9,5,13,29,44,92,0.478,10,34,0.294,28,34,0.824,17,41,33,9,3,20,31,284,32
2022,CHO,50,2022-01-28,1,LAL,W,117,114,43,83,0.518,11,36,0.306,20,28,0.714,11,50,25,4,5,12,24,38,91,0.418,15,40,0.375,23,32,0.719,12,44,19,7,3,7,23,231,3
2022,CHO,51,2022-01-30,1,LAC,L,90,115,32,98,0.327,8,34,0.235,18,27,0.667,11,44,24,8,2,9,15,44,84,0.524,11,28,0.393,16,19,0.842,6,60,23,5,6,18,23,205,-25
2022,CHO,52,2022-02-02,0,BOS,L,107,113,37,87,0.425,12,40,0.3,21,27,0.778,14,46,18,12,4,16,20,42,82,0.512,14,36,0.389,15,17,0.882,6,42,31,9,5,19,21,220,-6
2022,CHO,53,2022-02-04,1,CLE,L,101,102,38,92,0.413,14,43,0.326,11,12,0.917,15,52,27,9,2,14,22,36,90,0.4,14,35,0.4,16,20,0.8,15,51,26,7,0,12,17,203,-1
2022,CHO,54,2022-02-05,1,MIA,L,86,104,33,86,0.384,10,36,0.278,10,16,0.625,12,50,23,4,5,20,19,38,91,0.418,11,32,0.344,17,18,0.944,11,49,27,14,6,12,17,190,-18
2022,CHO,55,2022-02-07,1,TOR,L,101,116,39,95,0.411,9,40,0.225,14,16,0.875,9,38,28,11,4,13,19,41,84,0.488,15,35,0.429,19,29,0.655,14,51,21,9,5,18,20,217,-15
2022,CHO,56,2022-02-09,1,CHI,L,109,121,40,93,0.43,13,43,0.302,16,23,0.696,11,43,26,7,1,9,16,46,82,0.561,16,33,0.485,13,19,0.684,5,40,27,4,5,14,17,230,-12
2022,CHO,57,2022-02-11,0,DET,W,141,119,54,97,0.557,18,42,0.429,15,23,0.652,15,51,36,13,2,18,22,48,102,0.471,12,35,0.343,11,18,0.611,16,45,32,10,6,18,20,260,22
2022,CHO,58,2022-02-12,1,MEM,L,118,125,39,97,0.402,14,45,0.311,26,33,0.788,18,53,28,7,6,17,29,47,96,0.49,11,33,0.333,20,33,0.606,16,57,31,11,8,17,26,243,-7
2022,CHO,59,2022-02-15,0,MIN,L,120,126,42,102,0.412,8,33,0.242,28,37,0.757,16,62,31,9,7,14,30,43,109,0.394,13,55,0.236,27,43,0.628,17,58,29,10,8,14,26,246,-6
2022,CHO,60,2022-02-17,1,MIA,L,107,111,38,95,0.4,10,42,0.238,21,30,0.7,17,58,27,6,4,18,28,41,102,0.402,14,48,0.292,15,23,0.652,15,56,31,4,5,15,23,218,-4
2022,CHO,61,2022-02-25,1,TOR,W,125,93,52,94,0.553,15,40,0.375,6,9,0.667,13,52,34,10,7,18,20,37,84,0.44,6,23,0.261,13,23,0.565,10,36,18,6,4,17,12,218,32
2022,CHO,62,2022-02-27,1,DET,L,126,127,45,89,0.506,13,31,0.419,23,34,0.676,12,46,25,8,8,17,19,50,110,0.455,14,40,0.35,13,18,0.722,22,54,30,10,3,15,29,253,-1
2022,CHO,63,2022-02-28,0,MIL,L,106,130,36,93,0.387,14,39,0.359,20,32,0.625,9,40,22,6,1,9,27,40,91,0.44,18,45,0.4,32,37,0.865,17,62,25,4,5,13,28,236,-24
2022,CHO,64,2022-03-02,0,CLE,W,119,98,43,85,0.506,17,38,0.447,16,22,0.727,9,45,32,10,5,12,21,37,79,0.468,10,31,0.323,14,21,0.667,4,37,21,6,1,14,18,217,21
2022,CHO,65,2022-03-05,1,SAS,W,123,117,42,91,0.462,16,42,0.381,23,29,0.793,11,50,29,8,5,9,16,45,98,0.459,11,37,0.297,16,20,0.8,13,51,28,7,6,10,18,240,6
2022,CHO,66,2022-03-08,1,BRK,L,121,132,45,92,0.489,13,41,0.317,18,22,0.818,10,41,26,12,3,15,24,46,82,0.561,18,35,0.514,22,29,0.759,6,38,33,8,4,16,20,253,-11
2022,CHO,67,2022-03-09,1,BOS,L,101,115,36,85,0.424,8,33,0.242,21,28,0.75,15,46,18,8,7,16,15,46,93,0.495,12,37,0.324,11,14,0.786,16,47,30,10,8,11,20,216,-14
2022,CHO,68,2022-03-11,0,NOP,W,142,120,52,87,0.598,22,47,0.468,16,20,0.8,6,38,41,11,1,14,23,43,86,0.5,15,39,0.385,19,25,0.76,13,40,31,9,2,17,21,262,22
2022,CHO,69,2022-03-14,0,OKC,W,134,116,49,91,0.538,20,35,0.571,16,21,0.762,8,37,33,12,7,6,17,42,90,0.467,16,44,0.364,16,19,0.842,13,49,31,4,3,18,19,250,18
2022,CHO,70,2022-03-16,1,ATL,W,116,106,43,87,0.494,11,35,0.314,19,23,0.826,11,43,30,8,8,9,18,40,93,0.43,13,37,0.351,13,14,0.929,12,43,28,6,2,13,23,222,10
2022,CHO,71,2022-03-19,1,DAL,W,129,108,44,88,0.5,20,42,0.476,21,27,0.778,10,46,33,8,8,9,18,39,89,0.438,14,38,0.368,16,20,0.8,12,44,18,4,4,15,26,237,21
2022,CHO,72,2022-03-21,1,NOP,W,106,103,40,79,0.506,13,37,0.351,13,15,0.867,5,35,34,5,10,17,19,40,90,0.444,9,24,0.375,14,16,0.875,15,47,23,9,4,15,16,209,3
2022,CHO,73,2022-03-23,1,NYK,L,106,121,42,89,0.472,13,46,0.283,9,17,0.529,14,45,26,5,4,11,18,43,83,0.518,20,45,0.444,15,17,0.882,6,40,30,5,3,9,17,227,-15
2022,CHO,74,2022-03-25,1,UTA,W,107,101,41,88,0.466,13,34,0.382,12,17,0.706,16,45,26,7,3,10,17,38,84,0.452,17,47,0.362,8,11,0.727,9,38,25,7,2,12,16,208,6
2022,CHO,75,2022-03-27,0,BRK,W,119,110,42,98,0.429,17,32,0.531,18,23,0.783,17,53,26,6,2,12,22,43,97,0.443,7,34,0.206,17,26,0.654,14,50,30,9,11,11,20,229,9
